ward,year,item,category,location,cost
41,2019,"In-Road ""State Law Stop For Pedestrians"" Signs Menu",Ped. Infra.,N NORTHWEST HWY & N OSHKOSH AVE,600
41,2019,"In-Road ""State Law Stop For Pedestrians"" Signs Menu",Ped. Infra.,N HIAWATHA AVE & N MOSELLE AVE,350
41,2020,Street Resurfacing Menu,Street Resurfacing,7733-7759 W CLARENCE AVE,197160
41,2020,Street Resurfacing Menu,Street Resurfacing,ON N NORDICA AVE FROM W GUNNISON ST TO W ARGYLE ST,134190
41,2020,Street Resurfacing Menu,Street Resurfacing,ON N NEVA AVE FROM W SUMMERDALE AVE TO W HIGGINS AVE,124040
41,2020,Street Resurfacing Menu,Street Resurfacing,ON N NEWCASTLE AVE FROM W DEVON AVE TO W ALBION AVE,118400
41,2020,Sidewalk Menu,Sidewalk Repair,ON N LEHIGH AVE FROM N TONTY AVE TO W TOUHY AVE,106060
41,2020,Street Resurfacing Menu,Street Resurfacing,ON N NEOLA AVE FROM N NORTHWEST HWY TO N NEWBURG AVE,77220
41,2020,Street Resurfacing Menu,Street Resurfacing,ON N OKETO AVE FROM W BRYN MAWR AVE TO W ARDMORE AVE,75270
41,2020,Street Resurfacing Menu,Street Resurfacing,ON N OZARK AVE FROM W BRYN MAWR AVE TO W HIGGINS AVE,67980
41,2020,Street Resurfacing Menu,Street Resurfacing,ON W BALMORAL AVE FROM 8118 W TO N PIONEER AVE ; ON N PIONEER AVE FROM W CATHERINE AVE TO W BALMORAL AVE,67570
41,2020,Street Resurfacing Menu,Street Resurfacing,ON N OLCOTT AVE FROM W JARVIS AVE TO W CHASE AVE,53980
41,2020,Street Resurfacing Menu,Street Resurfacing,ON W IBSEN ST FROM N HARLEM AVE TO N OCTAVIA AVE,52770
41,2020,Street Resurfacing Menu,Street Resurfacing,ON W THORNDALE AVE FROM N OVERHILL AVE TO N OZARK AVE,50570
41,2020,Street Resurfacing Menu,Street Resurfacing,ON N OLEANDER AVE FROM W ESTES AVE TO W LUNT AVE,46700
41,2020,Street Resurfacing Menu,Street Resurfacing,ON N ALGONQUIN AVE FROM N KINZUA AVE TO N HIAWATHA AVE ; ON N ALGONQUIN AVE FROM N TAHOMA AVE TO N HIAWATHA AVE,33680
41,2020,Street Resurfacing Menu,Street Resurfacing,ON N NASSAU AVE FROM N NAGLE AVE TO N NAPER AVE,29520
41,2020,Street Resurfacing Menu,Street Resurfacing,ON N OZARK AVE FROM W ROSEDALE AVE TO W PETERSON AVE,28020
41,2020,Miscellaneous CDOT Projects,Misc. CDOT,N NORTHWEST HWY & N OSHKOSH AVE,20000
41,2020,Curb & Gutter Menu,Street Resurfacing,N NOTTINGHAM AVE & W STRONG ST; 4856 N NOTTINGHAM AVE,11640
41,2020,Curb & Gutter Menu,Street Resurfacing,N NOTTINGHAM AVE & W STRONG ST; 4900 N NOTTINGHAM AVE,5700
41,2020,Street Speed Hump Menu,Street Redesign,ON N MONT CLARE AVE FROM W GUNNISON ST TO W STRONG ST,4700
41,2020,Pavement Markings Menu,Street Redesign,ON N NORTHWEST HWY FROM N OVERHILL AVE TO N OLYMPIA AVE,4050
41,2020,Street Speed Hump Menu,Street Redesign,6800-6834 W STRONG ST,2350
41,2020,Street Speed Hump Menu,Street Redesign,ON N MONT CLARE AVE FROM W BERWYN AVE TO W SUMMERDALE AVE,2350
41,2020,Street Speed Hump Menu,Street Redesign,ON N NORDICA AVE FROM W BALMORAL AVE TO W HIGGINS AVE ; 5400 N NORDICA AVE,2350
41,2020,Street Speed Hump Menu,Street Redesign,ON W STRONG ST FROM N RUTHERFORD AVE TO N OAK PARK AVE,2350
41,2020,Alley Resurfacing Menu,Alleys,N OKETO AVE & W CHASE AVE&N OSCEOLA AVE & W TOUHY AVE,1390
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N NEWLAND AVE FROM 4815 N TO W CARMEN AVE,175970
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N NEWARK AVE FROM W RAVEN ST TO N NIAGARA AVE,126150
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N MANKATO AVE FROM N IONIA AVE TO N HIAWATHA AVE,90300
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N OXFORD AVE FROM N OTSEGO AVE TO W DEVON AVE,79060
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N OCTAVIA AVE FROM 5819 N TO W SEMINOLE ST,76020
41,2021,Street Resurfacing Menu,Street Resurfacing,ON W NORTH SHORE AVE FROM N OSHKOSH AVE TO N OZANAM AVE,74240
41,2021,Street Resurfacing Menu,Street Resurfacing,ON W SEMINOLE ST FROM N OCTAVIA AVE TO N HARLEM AVE,71570
41,2021,Street Resurfacing Menu,Street Resurfacing,ON W SEMINOLE ST FROM N OLEANDER AVE TO N OSCEOLA AVE,62090
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N OCONTO AVE FROM W ALBION AVE TO W NORTH SHORE AVE,56050
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N MOODY AVE FROM N HIAWATHA AVE TO W TOUHY AVE,54990
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N OCONTO AVE FROM W BERWYN AVE TO W BALMORAL AVE,50960
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N NASSAU AVE FROM N NAGLE AVE TO N NAPER AVE,48320
41,2021,Street Resurfacing Menu,Street Resurfacing,ON W BALMORAL AVE FROM N OCONTO AVE TO N OKETO AVE,46960
41,2021,Street Resurfacing Menu,Street Resurfacing,ON W EVERELL AVE FROM 7638 W TO N ORIOLE AVE,46430
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N ONEIDA AVE FROM N OLYMPIA AVE TO N OLIPHANT AVE,44710
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N NEVA AVE FROM W MYRTLE AVE TO N AVONDALE AVE,41900
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N OCONTO AVE FROM N ONARGA AVE TO W ALBION AVE,41230
41,2021,Street Resurfacing Menu,Street Resurfacing,ON W FARGO AVE FROM N OZARK AVE TO N OVERHILL AVE,40360
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N OTTAWA AVE FROM W NORTH SHORE AVE TO N OTSEGO AVE,39180
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N RESERVE AVE FROM W FOSTER AVE TO W BERWYN AVE,38350
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N OZARK AVE FROM W FARGO AVE TO W BIRCHWOOD AVE,32180
41,2021,Miscellaneous CDOT Projects,Misc. CDOT,5430 W DEVON AVE,30000
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N OZARK AVE FROM 7419 N TO W FARGO AVE,29840
41,2021,Miscellaneous CDOT Projects,Misc. CDOT,N NORTHWEST HWY & N OSHKOSH AVE,29040
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N NOTTINGHAM AVE FROM W TALCOTT AVE TO W HOBART AVE,22680
41,2021,Street Bump Outs Menu,Ped. Infra.,ON W HIGGINS AVE FROM N ORIOLE AVE TO N OZANAM AVE,19660
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N OCONTO AVE FROM W BALMORAL AVE TO W RASCHER AVE,15720
41,2021,Street Speed Hump Menu,Street Redesign,ON N NORDICA AVE FROM W HIGGINS AVE TO W GREGORY ST,4700
41,2021,Street Speed Hump Menu,Street Redesign,ON W EVERELL AVE FROM N OLCOTT AVE TO N ORIOLE AVE,4700
41,2021,Street Resurfacing Menu,Street Resurfacing,ON N OKETO AVE FROM W PALATINE AVE TO W DEVON AVE,2400
41,2021,Alley Speed Hump Menu,Alleys,7415 N OLEANDER AVE,2100
41,2021,Bollard Menu,Misc.,ON W EVERELL AVE FROM N OLCOTT AVE TO N ORIOLE AVE,1470
41,2021,Miscellaneous CDOT Projects,Misc. CDOT,6095 N NASSAU AVE,660
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OVERHILL AVE FROM W IBSEN ST TO W TOUHY AVE,124900
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OLYMPIA AVE FROM W DEVON AVE TO N AVONDALE AVE,123880
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N NORMANDY AVE FROM W RAVEN ST TO W DEVON AVE,95640
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N NICKERSON AVE FROM N NINA AVE TO N EAST CIRCLE AVE,82070
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OLMSTED AVE FROM N OGALLAH AVE TO N OLIPHANT AVE,80770
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OVERHILL AVE FROM W BIRCHWOOD AVE TO W JARVIS AVE,67200
41,2022,Street Resurfacing Menu,Street Resurfacing,ON W HORTENSE AVE FROM N OVERHILL AVE TO N CANFIELD AVE,66960
41,2022,Street Resurfacing Menu,Street Resurfacing,ON W PALATINE AVE FROM N OLCOTT AVE TO N ORIOLE AVE,65950
41,2022,Street Resurfacing Menu,Street Resurfacing,ON W PALATINE AVE FROM N CANFIELD AVE TO N OVERHILL AVE,61120
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OLCOTT AVE FROM W BERWYN AVE TO W BALMORAL AVE,55780
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OCONTO AVE FROM W PRATT AVE TO W NORTH SHORE AVE,54920
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OKETO AVE FROM W HOWARD ST TO W BIRCHWOOD AVE,51870
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OKETO AVE FROM W PALATINE AVE TO W DEVON AVE,49950
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N NEWLAND AVE FROM W IMLAY ST TO W HAYES AVE,49690
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OLEANDER AVE FROM W CHASE AVE TO W JARVIS AVE,49690
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OZANAM AVE FROM 6223 N TO W TALCOTT AVE,43500
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OAKVIEW AVE FROM W FOSTER AVE TO W BERWYN AVE,40770
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N POTAWATOMIE AVE FROM W FOSTER AVE TO W BERWYN AVE,40740
41,2022,Street Resurfacing Menu,Street Resurfacing,ON W MYRTLE AVE FROM N OVERHILL AVE TO N OZANAM AVE,38650
41,2022,Street Resurfacing Menu,Street Resurfacing,ON W ISHAM AVE FROM N OLCOTT AVE TO N AVONDALE AVE,35470
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OXFORD AVE FROM N ONARGA AVE TO N NORTHWEST HWY,33480
41,2022,Street Resurfacing Menu,Street Resurfacing,ON W THORNDALE AVE FROM N OCONTO AVE TO N ODELL AVE,32550
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OXFORD AVE FROM W PRATT AVE TO N ONARGA AVE,30130
41,2022,1 PTZ Camera - NW Harlem and Higgins,Misc.,N HARLEM AVE & W HIGGINS AVE,24780
41,2022,1 PTZ Camera - SW - Harlem and Northwest Hwy,Misc.,N NORTHWEST HWY & N HARLEM AVE,24780
41,2022,Street Resurfacing Menu,Street Resurfacing,ON N OVERHILL AVE FROM N NORTHWEST HWY TO N OWEN AVE,23630
41,2022,ADA - Street Resurfacing Menu,Street Resurfacing,ON N OLYMPIA AVE FROM W DEVON AVE TO N AVONDALE AVE,21740
41,2022,1 LPR/Existing Camera - NE 6000 N. Northwest Hwy,Misc.,6000 N NORTHWEST HWY,10970
41,2022,Street Speed Hump Menu,Street Redesign,ON N OCONTO AVE FROM N ONARGA AVE TO W NORTH SHORE AVE,7050
41,2022,Street Speed Hump Menu,Street Redesign,ON N MONT CLARE AVE FROM W BALMORAL AVE TO W HIGGINS AVE,2350
41,2022,Street Speed Hump Menu,Street Redesign,ON N OAK PARK AVE FROM 4814 N TO W STRONG ST,2350
41,2022,Street Speed Hump Menu,Street Redesign,ON N PARIS AVE FROM W RASCHER AVE TO W GREGORY ST,2350
41,2022,Miscellaneous CDOT Projects,Misc. CDOT,7201 W EVERELL AVE,660
41,2022,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",Ped. Infra.,N MOSELLE AVE & N HIAWATHA AVE,350
42,2019,Miscellaneous CDOT Projects,Misc. CDOT,W RANDOLPH ST & N DESPLAINES ST; ON N STATE ST FROM W KINZIE ST TO W ONTARIO ST,200000
42,2019,Street Light Arterial Menu,Lighting,ON E ONTARIO ST FROM N MCCLURG CT TO N FAIRBANKS CT,120000
42,2019,ON E GRAND AVE FROM N FAIRBANKS CT TO N MCCLURG CT,Misc.,ON E GRAND AVE FROM N FAIRBANKS CT TO N MCCLURG CT,100000
42,2019,Street Resurfacing Menu,Street Resurfacing,ON W WALTON ST FROM N MICHIGAN AVE TO N STATE ST,94660
42,2019,Street Light Arterial Menu,Lighting,ON N FRANKLIN ST FROM W HUBBARD ST TO W CHICAGO AVE,90000
42,2019,Street Bump Outs Menu,Ped. Infra.,ON E WACKER LOWER DR FROM N STETSON LOWER AVE TO N COLUMBUS LOWER DR,88860
42,2019,"3 Cameras: 1 PTZ/360, 2 LPR On Existing Cameras",Misc.,E ILLINOIS ST & N MCCLURG CT; W OHIO ST & N ORLEANS ST; W ONTARIO ST & N ORLEANS ST,61060
42,2019,Street Resurfacing Menu,Street Resurfacing,ON E ONTARIO ST FROM N MICHIGAN AVE TO N WABASH AVE,58750
42,2019,"2 POD CAMERAS: HERITAGE GREEN PARK, KINZIE & ORLEANS",Police Cameras,W ADAMS ST & S DESPLAINES ST; W KINZIE ST & N ORLEANS ST,49550
42,2019,Sidewalk Menu,Sidewalk Repair,932 N RUSH ST,42970
42,2019,Near-side signal installation at N. Peshtigo Ct. & E. Illinois Ave.,Misc.,N PESHTIGO CT & E ILLINOIS ST,38990
42,2019,Street Bump Outs Menu,Ped. Infra.,ON W ERIE ST FROM N SEDGWICK ST TO N KINGSBURY ST,38000
42,2019,Alley Resurfacing Menu,Alleys,E CEDAR ST & N RUSH ST&E BELLEVUE PL & N LAKE SHORE DR,35200
42,2019,Sidewalk Menu,Sidewalk Repair,ON E ONTARIO ST FROM N WABASH AVE TO N RUSH ST,35080
42,2019,Curb & Gutter Menu,Street Resurfacing,W LAKE ST & N DEARBORN ST,34980
42,2019,Street Resurfacing Menu,Street Resurfacing,ON E ERIE ST FROM N ST CLAIR ST TO N FAIRBANKS CT,34330
42,2019,Street Light Arterial Menu,Lighting,ON N MCCLURG CT FROM E OHIO ST TO E ONTARIO ST,24930
42,2019,POD CAMERA: N McClurg Ct. & E. North Water St.,Police Cameras,400 N MCCLURG CT,24780
42,2019,Street Resurfacing Menu,Street Resurfacing,N LARRABEE ST & W HURON ST,21460
42,2019,Street Speed Hump Menu,Street Redesign,ON E WACKER LOWER DR FROM N COLUMBUS LOWER DR TO N FIELD BLVD,21150
42,2019,Sidewalk Menu,Sidewalk Repair,550 W FULTON ST,20030
42,2019,Alley Resurfacing Menu,Alleys,E DELAWARE PL & N RUSH ST&N MICHIGAN AVE & E WALTON ST,19620
42,2019,Street Resurfacing Menu,Street Resurfacing,ON N RUSH ST FROM 414 N TO E HUBBARD ST,14200
42,2019,Street Bump Outs Menu,Ped. Infra.,E ONTARIO ST & N LAKE SHORE DR,10080
42,2019,Street Resurfacing Menu,Street Resurfacing,ON N RUSH ST FROM E PEARSON ST TO E CHESTNUT ST,7720
42,2019,Alley Resurfacing Menu,Alleys,E MONROE ST & S STATE ST&W MADISON ST & S DEARBORN ST,7690
42,2019,Pavement Markings Menu,Street Redesign,E SUPERIOR ST & N ST CLAIR ST,6710
42,2019,Pavement Markings Menu,Street Redesign,ON E OHIO ST FROM N MCCLURG CT TO N LAKE SHORE DR,6500
42,2019,Street Light Piggy Back Only Menu,Lighting,2-100 E CHICAGO AVE,5400
42,2019,Pavement Markings Menu,Street Redesign,N FRANKLIN ST & W ONTARIO ST,3500
42,2019,Curb & Gutter Menu,Street Resurfacing,ON W GRAND AVE FROM N MCCLURG CT TO N PESHTIGO CT,2630
42,2019,Miscellaneous CDOT Projects,Misc. CDOT,ON S DEARBORN ST FROM W ADAMS ST TO W JACKSON BLVD,660
42,2019,Street Light Upgrade Menu,Lighting,219 W ERIE ST,500
42,2020,Street Light Arterial Menu,Lighting,ON N LARRABEE ST FROM W ERIE ST TO W CHICAGO AVE,225000
42,2020,Street Light Residential Staggered Piggy Back Menu,Lighting,ON E HURON ST FROM N MICHIGAN AVE TO N LAKE SHORE DR,200000
42,2020,Street Light Arterial Menu,Lighting,ON E ILLINOIS ST FROM N WABASH LOWER AVE TO N MICHIGAN AVE,150000
42,2020,Street Light Arterial Menu,Lighting,N STATE ST & E ILLINOIS ST,125000
42,2020,Left-Turn Arrow Menu,Street Redesign,N MICHIGAN AVE & E WACKER DR,80490
42,2020,Installation of left turn arrows at N Franklin St and W Ontario St,Street Redesign,N FRANKLIN ST & W ONTARIO ST,70000
42,2020,Sidewalk Menu,Sidewalk Repair,ON W HURON ST FROM N KINGSBURY ST TO N LARRABEE ST,67230
42,2020,Viaduct Improvement Menu,Viaducts,ON E GRAND AVE FROM N RUSH ST TO N MICHIGAN LOWER AVE,60000
42,2020,"2 LPR Cameras: Michigan & Oak, Oak & Rush",Misc.,E OAK ST & N MICHIGAN AVE; E OAK ST & N RUSH ST,54820
42,2020,Street Light Arterial Menu,Lighting,E HUBBARD ST & N WABASH AVE,50000
42,2020,Street Light Residential Staggered Piggy Back Menu,Lighting,ON N MCCLURG CT FROM E ERIE ST TO E ONTARIO ST,50000
42,2020,Street Resurfacing Menu,Street Resurfacing,ON S DESPLAINES ST FROM W GLADYS AVE TO W VAN BUREN ST,29070
42,2020,1 POD Camera: Alley Franklin/Erie/Wells/Huron,Alleys,670 N FRANKLIN ST,24780
42,2020,1 POD Camera: Huron & Larrabe,Police Cameras,700 N LARRABEE ST; N LARRABEE ST & W HURON ST,24780
42,2020,Curb & Gutter Menu,Street Resurfacing,E PEARSON ST & N RUSH ST,23010
42,2020,Street Light Upgrade Menu,Lighting,ON N BEAUBIEN CT FROM E LAKE ST TO E RANDOLPH ST,18220
42,2020,Alley Resurfacing Menu,Alleys,W RANDOLPH ST & N JEFFERSON ST&N DESPLAINES ST & W WASHINGTON BLVD; 615-619 W RANDOLPH ST,14040
42,2020,Alley Resurfacing Menu,Alleys,W OHIO ST & N FRANKLIN ST&N ORLEANS ST & W GRAND AVE,12580
42,2020,1 LRP on Existing Camera: Michigan & Oak,Misc.,E OAK ST & N MICHIGAN AVE,10970
42,2020,Miscellaneous CDOT Projects,Misc. CDOT,ON E CHICAGO AVE FROM N STATE ST TO N RUSH ST,10540
42,2020,Curb & Gutter Menu,Street Resurfacing,120 S DESPLAINES ST,8340
42,2020,Street Speed Hump Menu,Street Redesign,ON E BENTON PL FROM N PARK DR TO N WESTSHORE DR,4700
42,2020,Street Speed Hump Menu,Street Redesign,ON E SOUTH WATER ST FROM N PARK DR TO N WESTSHORE DR,4700
42,2020,Sidewalk Menu,Sidewalk Repair,550 W FULTON ST,1390
42,2020,"In-Road ""State Law Stop For Pedestrians"" Signs Menu",Ped. Infra.,330 N STATE ST,350
42,2021,Street Light Arterial Menu,Lighting,ON E RANDOLPH ST FROM N MICHIGAN AVE TO N COLUMBUS DR,250000
42,2021,Street Light Residential Staggered Piggy Back Menu,Lighting,ON E GRAND AVE FROM N LSD GRAND AV ER TO N STREETER DR,200000
42,2021,Street Resurfacing Menu,Street Resurfacing,N WABASH AVE & E HUBBARD ST; ON N WABASH AVE FROM E HUBBARD ST TO E WACKER DR,65490
42,2021,"3 LPR on Existing Cameras, 1 Camera Upgrade: Fulton Market @ Des Plaines",Misc.,W FULTON MARKET & N DESPLAINES ST,64810
42,2021,"4 LPR on Existing Cameras, 1 Camera Upgrade: Hubbard & State",Misc.,N STATE ST & W HUBBARD ST,64810
42,2021,"3 LPR on Existing Cameras, 1 LPR No Existing Camera - Michigan & Oak",Misc.,N MICHIGAN AVE & E OAK ST,60320
42,2021,Street Resurfacing Menu,Street Resurfacing,ON E RANDOLPH ST FROM N FIELD BLVD TO N HARBOR DR,51780
42,2021,"2 LPR W Existing POD, 1 LPR W/O Existing POD - 401 N Michigan",Misc.,401 N MICHIGAN AVE,49350
42,2021,Conners Park Wrought Iron Fencing,Parks,861 N WABASH AVE,45000
42,2021,3 LPR on Existing Cameras: Michigan & Wacker,Misc.,N MICHIGAN AVE & E WACKER DR,32910
42,2021,3 LPR on Existing Cameras: State & Wacker,Misc.,N STATE ST & E WACKER DR,32910
42,2021,Street Resurfacing Menu,Street Resurfacing,ON N RUSH ST FROM E ILLINOIS ST TO E GRAND AVE,31510
42,2021,Street Light Arterial Menu,Lighting,ON N LA SALLE ST FROM W HUBBARD ST TO W KINZIE ST,30000
42,2021,Street Resurfacing Menu,Street Resurfacing,ON N WESTSHORE DR FROM E BENTON PL TO E SOUTH WATER ST,29700
42,2021,Street Bump Outs Menu,Ped. Infra.,ON W ERIE ST FROM N ORLEANS ST TO N KINGSBURY ST,27560
42,2021,1 LPR W/O Existing Camera: SE Corner Chicago and Larrabee,Misc.,N LARRABEE ST & W CHICAGO AVE,27410
42,2021,1 LPR W/O Existing Camera: SE Corner Kingsbury and Kinzie,Misc.,W KINZIE ST & N KINGSBURY ST,27410
42,2021,1 LPR W/O Existing Camera: SE Corner Ohio and LaSalle,Misc.,N LA SALLE DR & W OHIO ST,27410
42,2021,1 LPR w/o Camera NW Corner Chicago and Larrabee,Misc.,N LARRABEE ST & W CHICAGO AVE,27410
42,2021,1 LPR w/o Camera NW Corner Grand and Kingsbury,Misc.,N KINGSBURY ST & W GRAND AVE,27410
42,2021,1 POD Camera NE Corner of Madison at 90/94,Police Cameras,N KINGSBURY ST & W CHICAGO AVE,24780
42,2021,1 POD Camera SW Corner of Erie and Kingsbury,Police Cameras,N KINGSBURY ST & W ERIE ST,24780
42,2021,1 POD Camera SW Corner of Kingsbury and Erie,Police Cameras,N KINGSBURY ST & W ERIE ST,24780
42,2021,1 POD Camera: Streeter & Illinois,Police Cameras,E ILLINOIS ST & N STREETER DR,24780
42,2021,Street Resurfacing Menu,Street Resurfacing,ON E ONTARIO ST FROM N MICHIGAN AVE TO N WABASH AVE,24300
42,2021,Street Resurfacing Menu,Street Resurfacing,ON N RUSH ST FROM E GRAND AVE TO E OHIO ST,24110
42,2021,Street Resurfacing Menu,Street Resurfacing,ON E RANDOLPH ST FROM N BEAUBIEN CT TO N COLUMBUS DR,24060
42,2021,2 LPR on Existing Cameras: Lake Shore Drive & Grand Ave,Misc.,E GRAND AVE & N LAKE SHORE DR,21940
42,2021,Street Resurfacing Menu,Street Resurfacing,ON N RUSH ST FROM E OHIO ST TO E ONTARIO ST,20130
42,2021,Street Light Pole Painting Menu,Lighting,ON N MICHIGAN AVE FROM E SUPERIOR ST TO E OAK ST,12920
42,2021,Street Resurfacing Menu,Street Resurfacing,ON E BENTON PL FROM N FIELD BLVD TO N WESTSHORE DR,11800
42,2021,1 LPR W/ Existing Camera: NW Corner KINGSBURY AND KINZIE,Misc.,W KINZIE ST & N KINGSBURY ST,10970
42,2021,1 LPR W/ Existing Camera: SE Corner Chicago and Larrabee,Misc.,N LARRABEE ST & W CHICAGO AVE,10970
42,2021,1 LPR W/ Existing Camera: SE Corner Grand and Kingsbury,Misc.,N KINGSBURY ST & W GRAND AVE,10970
42,2021,1 LPR W/ Existing Camera: SE Corner Lasalle and Ohio,Misc.,N LA SALLE DR & W OHIO ST,10970
42,2021,1 LPR W/ Existing Camera: SE Corner Ohio and Lasalle,Misc.,N LA SALLE DR & W OHIO ST,10970
42,2021,1 LPR W/ Existing Camera: SW Corner Chicago and Sedgwick,Misc.,W CHICAGO AVE & N SEDGWICK ST,10970
42,2021,1 LPR W/ Existing Camera: SW Corner Erie and Kingsbury,Misc.,N KINGSBURY ST & W ERIE ST,10970
42,2021,LPR w/ Existing Camera NE Corner 815 North Cambridge,Misc.,815 N CAMBRIDGE AVE,10970
42,2021,Miscellaneous CDOT Projects,Misc. CDOT,455 N CITYFRONT PLAZA DR,660
42,2022,Street Resurfacing Menu,Street Resurfacing,W CARROLL AVE & N LA SALLE DR,127700
42,2022,Miscellaneous CDOT Projects,Misc. CDOT,400-445 W OHIO ST,100000
42,2022,Street Light Arterial Menu,Lighting,ON E HUBBARD ST FROM N FRANKLIN ST TO N WELLS ST,100000
42,2022,Street Light Arterial Menu,Lighting,ON N WELLS ST FROM W HUBBARD ST TO W KINZIE ST,100000
42,2022,Viaduct Improvement Menu,Viaducts,E KINZIE ST & N WABASH LOWER AVE,100000
42,2022,Street Resurfacing Menu,Street Resurfacing,ON E SOUTH WATER ST FROM N PARK DR TO N WESTSHORE DR,65550
42,2022,Street Resurfacing Menu,Street Resurfacing,ON N MCCLURG CT FROM E NORTH WATER ST TO E ILLINOIS ST,61120
42,2022,1 PTZ Camera - SE Lake and LaSalle,Misc.,N LA SALLE ST & W LAKE ST,49550
42,2022,1 LPR/No Camera - NE Ontario and Kingsbury,Misc.,N KINGSBURY ST & W ONTARIO ST,38380
42,2022,Bollard Menu,Misc.,N COLUMBUS LOWER DR & E SOUTH WATER LOWER ST,37930
42,2022,Sidewalk Menu,Sidewalk Repair,ON N KINGSBURY ST FROM W OHIO ST TO W ONTARIO ST,35680
42,2022,Street Resurfacing Menu,Street Resurfacing,ON N PARK DR FROM E SOUTH WATER ST TO E BENTON PL,29880
42,2022,Street Resurfacing Menu,Street Resurfacing,ON N WABASH LOWER AVE FROM E KINZIE ST TO E ILLINOIS ST,28860
42,2022,Street Resurfacing Menu,Street Resurfacing,ON E BENTON PL FROM N PARK DR TO N FIELD BLVD,25580
42,2022,1 - PTZ Camera - Ontario and Clark,Misc.,W ONTARIO ST & N CLARK ST,24780
42,2022,1 PTZ Camera - Hudson and Superior,Misc.,N HUDSON AVE & W SUPERIOR ST,24780
42,2022,1 PTZ Camera - Madison and Wells,Misc.,W MADISON ST & S WELLS ST,24780
42,2022,1 PTZ Camera - NE Superior and Michigan,Misc.,N MICHIGAN AVE & E SUPERIOR ST,24780
42,2022,1 PTZ Camera - NE Wabash and Lake,Misc.,N WABASH AVE & E LAKE ST,24780
42,2022,1 PTZ Camera - NW 200 Upper Harbor Dr,Misc.,200 N HARBOR DR,24780
42,2022,1 PTZ Camera - NW Hubbard and Rush,Misc.,N RUSH ST & E HUBBARD ST,24780
42,2022,1 PTZ Camera - SE Rush and Ohio,Misc.,N RUSH ST & E OHIO ST,24780
42,2022,1 PTZ Camera - SE State and Washington,Misc.,N STATE ST & E WASHINGTON ST,24780
42,2022,1 PTZ Camera Hubbard and Dearborn,Misc.,N DEARBORN ST & W HUBBARD ST,24780
42,2022,1 PTZ Camera Hubbard and Dearborn,Misc.,N WABASH AVE & E HUBBARD ST,24780
42,2022,1 PTZ Camera SE Harbor and Waterside,Misc.,N HARBOR DR & E WATERSIDE DR,24780
42,2022,1- PTZ Camera - SW Huron and Kingsbury,Misc.,W HURON ST & N KINGSBURY ST,24780
42,2022,Street Resurfacing Menu,Street Resurfacing,ON N RUSH ST FROM E CHICAGO AVE TO E PEARSON ST,23120
42,2022,Sidewalk Menu,Sidewalk Repair,221 N COLUMBUS DR,20180
42,2022,Street Resurfacing Menu,Street Resurfacing,ON E RANDOLPH ST FROM N BEAUBIEN CT TO N COLUMBUS DR,19110
42,2022,Street Resurfacing Menu,Street Resurfacing,ON N NEW ST FROM E NORTH WATER ST TO E RIVER DR,18500
42,2022,ADA - Street Resurfacing Menu,Street Resurfacing,ON N NEW ST FROM E NORTH WATER ST TO E RIVER DR,18110
